bill_id,customer_id,medicine,quantity,price,total,date,city
1315,47,Cough Syrup,1,117,117,2026-02-10 10:44:55.765437,Mumbai
1316,85,Amoxicillin,9,223,2007,2026-04-01 10:44:55.765437,Mumbai
1317,111,Aspirin,10,284,2840,2026-03-17 10:44:55.765437,Delhi
1318,70,Paracetamol,8,277,2216,2026-04-15 10:44:55.765437,Bangalore
1319,136,Ibuprofen,5,356,1780,2026-04-15 10:44:55.765437,Delhi
1320,60,Ibuprofen,8,356,2848,2026-03-02 10:44:55.765437,Bangalore
1321,61,Cough Syrup,4,325,1300,2026-02-11 10:44:55.765437,Kolkata
1322,34,Ibuprofen,3,447,1341,2026-01-26 10:44:55.765437,Bangalore
1323,151,Vitamin C,3,188,564,2026-02-08 10:44:55.765437,Kolkata
1324,184,Cough Syrup,8,186,1488,2026-02-01 10:44:55.765437,Mumbai
1325,133,Antacid,1,357,357,2026-04-19 10:44:55.765437,Mumbai
1326,177,Ibuprofen,8,44,352,2026-04-15 10:44:55.765437,Delhi
1327,185,Vitamin C,5,411,2055,2026-02-10 10:44:55.765437,Kolkata
1328,165,Amoxicillin,8,296,2368,2026-02-19 10:44:55.765437,Kolkata
1329,171,Aspirin,5,266,1330,2026-03-13 10:44:55.765437,Delhi
1330,177,Aspirin,4,57,228,2026-02-10 10:44:55.765437,Delhi
1331,50,Ibuprofen,2,462,924,2026-03-09 10:44:55.765437,Mumbai
1332,7,Amoxicillin,9,325,2925,2026-03-30 10:44:55.765437,Kolkata
1333,193,Paracetamol,6,318,1908,2026-04-08 10:44:55.765437,Delhi
1334,165,Antacid,4,61,244,2026-02-05 10:44:55.765437,Kolkata
1335,161,Ibuprofen,8,105,840,2026-01-31 10:44:55.765437,Mumbai
1336,97,Antacid,1,169,169,2026-03-23 10:44:55.765437,Kolkata
1337,70,Aspirin,1,208,208,2026-01-22 10:44:55.765437,Delhi
1338,75,Aspirin,3,498,1494,2026-04-15 10:44:55.765437,Bangalore
1339,166,Paracetamol,4,432,1728,2026-02-18 10:44:55.765437,Mumbai
1340,99,Insulin,6,175,1050,2026-03-16 10:44:55.765437,Kolkata
1341,68,Paracetamol,10,327,3270,2026-02-10 10:44:55.765437,Delhi
1342,153,Insulin,10,248,2480,2026-03-02 10:44:55.765437,Mumbai
1343,2,Ibuprofen,4,43,172,2026-04-11 10:44:55.765437,Mumbai
1344,92,Amoxicillin,1,314,314,2026-03-02 10:44:55.765437,Mumbai
1345,158,Amoxicillin,3,485,1455,2026-02-03 10:44:55.765437,Bangalore
1346,198,Amoxicillin,1,488,488,2026-04-03 10:44:55.765437,Delhi
1347,182,Vitamin C,8,66,528,2026-02-17 10:44:55.765437,Bangalore
1348,172,Cough Syrup,10,63,630,2026-02-26 10:44:55.765437,Mumbai
1349,78,Insulin,4,383,1532,2026-02-24 10:44:55.765437,Kolkata
1350,126,Paracetamol,7,31,217,2026-01-28 10:44:55.765437,Kolkata
1351,60,Paracetamol,4,192,768,2026-04-03 10:44:55.765437,Mumbai
1352,176,Cough Syrup,10,320,3200,2026-02-15 10:44:55.765437,Kolkata
1353,40,Ibuprofen,7,111,777,2026-03-11 10:44:55.765437,Delhi
1354,59,Cough Syrup,8,192,1536,2026-02-13 10:44:55.765437,Kolkata
1355,64,Vitamin C,8,400,3200,2026-03-22 10:44:55.765437,Delhi
1356,115,Ibuprofen,9,245,2205,2026-01-22 10:44:55.765437,Kolkata
1357,130,Paracetamol,8,400,3200,2026-04-17 10:44:55.765437,Mumbai
1358,86,Paracetamol,9,471,4239,2026-03-18 10:44:55.765437,Kolkata
1359,54,Vitamin C,8,436,3488,2026-04-13 10:44:55.765437,Bangalore
1360,12,Amoxicillin,4,264,1056,2026-02-18 10:44:55.765437,Delhi
1361,75,Cough Syrup,2,218,436,2026-02-25 10:44:55.765437,Kolkata
1362,92,Cough Syrup,1,429,429,2026-02-02 10:44:55.765437,Bangalore
1363,71,Ibuprofen,2,88,176,2026-03-06 10:44:55.765437,Kolkata
1364,33,Ibuprofen,8,247,1976,2026-03-09 10:44:55.765437,Mumbai
1365,94,Aspirin,8,84,672,2026-03-11 10:44:55.765437,Mumbai
1366,1,Cough Syrup,9,93,837,2026-04-17 10:44:55.765437,Delhi
1367,43,Paracetamol,10,324,3240,2026-02-08 10:44:55.765437,Mumbai
1368,35,Antacid,2,305,610,2026-04-06 10:44:55.765437,Mumbai
1369,27,Antacid,1,471,471,2026-03-15 10:44:55.765437,Delhi
1370,155,Amoxicillin,10,423,4230,2026-03-14 10:44:55.765437,Delhi
1371,48,Cough Syrup,2,27,54,2026-02-05 10:44:55.765437,Bangalore
1372,46,Aspirin,7,396,2772,2026-04-07 10:44:55.765437,Delhi
1373,173,Cough Syrup,8,214,1712,2026-04-03 10:44:55.765437,Delhi
1374,107,Cough Syrup,7,414,2898,2026-03-19 10:44:55.765437,Delhi
1375,140,Antacid,1,221,221,2026-02-24 10:44:55.765437,Mumbai
1376,142,Ibuprofen,2,175,350,2026-04-04 10:44:55.765437,Mumbai
1377,17,Antacid,2,176,352,2026-03-28 10:44:55.765437,Mumbai
1378,184,Insulin,5,385,1925,2026-01-30 10:44:55.765437,Mumbai
1379,13,Aspirin,7,324,2268,2026-04-11 10:44:55.765437,Kolkata
1380,168,Paracetamol,10,298,2980,2026-01-27 10:44:55.765437,Kolkata
1381,179,Aspirin,8,277,2216,2026-03-25 10:44:55.765437,Delhi
1382,117,Amoxicillin,2,467,934,2026-02-14 10:44:55.765437,Kolkata
1383,107,Vitamin C,10,392,3920,2026-04-15 10:44:55.765437,Kolkata
1384,122,Ibuprofen,2,364,728,2026-04-01 10:44:55.765437,Bangalore
1385,106,Paracetamol,3,39,117,2026-01-23 10:44:55.765437,Delhi
1386,120,Antacid,8,369,2952,2026-03-01 10:44:55.765437,Mumbai
1387,196,Cough Syrup,1,162,162,2026-03-04 10:44:55.765437,Mumbai
1388,6,Cough Syrup,5,328,1640,2026-02-08 10:44:55.765437,Delhi
1389,8,Vitamin C,10,432,4320,2026-02-25 10:44:55.765437,Delhi
1390,164,Amoxicillin,8,243,1944,2026-03-07 10:44:55.765437,Delhi
1391,99,Cough Syrup,3,78,234,2026-02-18 10:44:55.765437,Mumbai
1392,131,Cough Syrup,10,449,4490,2026-02-09 10:44:55.765437,Delhi
1393,166,Antacid,5,47,235,2026-04-05 10:44:55.765437,Kolkata
1394,197,Insulin,8,447,3576,2026-01-23 10:44:55.765437,Mumbai
1395,79,Antacid,5,147,735,2026-02-20 10:44:55.765437,Delhi
1396,138,Antacid,10,49,490,2026-01-31 10:44:55.765437,Mumbai
1397,55,Cough Syrup,1,99,99,2026-01-25 10:44:55.765437,Delhi
1398,47,Cough Syrup,9,249,2241,2026-02-18 10:44:55.765437,Kolkata
1399,145,Cough Syrup,5,323,1615,2026-03-20 10:44:55.765437,Mumbai
1400,189,Insulin,6,301,1806,2026-04-12 10:44:55.765437,Bangalore
1401,43,Vitamin C,1,97,97,2026-02-26 10:44:55.765437,Mumbai
1402,133,Insulin,1,156,156,2026-04-12 10:44:55.765437,Kolkata
1403,12,Insulin,5,168,840,2026-01-26 10:44:55.765437,Kolkata
1404,198,Cough Syrup,8,193,1544,2026-01-29 10:44:55.765437,Bangalore
1405,83,Vitamin C,2,240,480,2026-03-08 10:44:55.765437,Delhi
1406,183,Cough Syrup,1,471,471,2026-04-04 10:44:55.765437,Kolkata
1407,80,Cough Syrup,1,377,377,2026-03-22 10:44:55.765437,Mumbai
1408,154,Aspirin,1,387,387,2026-02-08 10:44:55.765437,Bangalore
1409,129,Cough Syrup,5,291,1455,2026-04-10 10:44:55.765437,Delhi
1410,115,Cough Syrup,3,272,816,2026-02-04 10:44:55.765437,Delhi
1411,175,Cough Syrup,1,456,456,2026-01-26 10:44:55.765437,Mumbai
1412,7,Cough Syrup,4,102,408,2026-04-13 10:44:55.765437,Mumbai
1413,156,Paracetamol,3,334,1002,2026-03-25 10:44:55.765437,Mumbai
1414,121,Amoxicillin,2,219,438,2026-02-06 10:44:55.765437,Bangalore
1415,91,Amoxicillin,5,428,2140,2026-04-09 10:44:55.765437,Kolkata
1416,20,Ibuprofen,10,47,470,2026-03-16 10:44:55.765437,Mumbai
1417,53,Cough Syrup,2,227,454,2026-04-15 10:44:55.765437,Delhi
1418,1,Ibuprofen,1,364,364,2026-02-24 10:44:55.765437,Delhi
1419,108,Vitamin C,8,439,3512,2026-03-19 10:44:55.765437,Delhi
1420,117,Antacid,10,331,3310,2026-02-21 10:44:55.765437,Bangalore
1421,138,Insulin,5,210,1050,2026-04-02 10:44:55.765437,Kolkata
1422,48,Antacid,9,281,2529,2026-04-12 10:44:55.765437,Delhi
1423,137,Insulin,1,141,141,2026-04-15 10:44:55.765437,Mumbai
1424,125,Paracetamol,4,50,200,2026-03-09 10:44:55.765437,Mumbai
1425,108,Vitamin C,1,192,192,2026-01-25 10:44:55.765437,Delhi
1426,146,Vitamin C,1,27,27,2026-03-25 10:44:55.765437,Kolkata
1427,66,Insulin,2,288,576,2026-03-07 10:44:55.765437,Bangalore
1428,129,Aspirin,4,443,1772,2026-04-17 10:44:55.765437,Mumbai
1429,100,Cough Syrup,9,61,549,2026-04-16 10:44:55.765437,Delhi
1430,77,Paracetamol,2,413,826,2026-02-14 10:44:55.765437,Kolkata
1431,60,Paracetamol,10,288,2880,2026-03-30 10:44:55.765437,Mumbai
1432,43,Cough Syrup,9,497,4473,2026-02-02 10:44:55.765437,Delhi
1433,117,Antacid,5,489,2445,2026-02-18 10:44:55.765437,Mumbai
1434,117,Antacid,4,368,1472,2026-03-14 10:44:55.765437,Mumbai
1435,106,Cough Syrup,1,48,48,2026-02-07 10:44:55.765437,Mumbai
1436,7,Paracetamol,1,202,202,2026-04-05 10:44:55.765437,Kolkata
1437,99,Vitamin C,2,341,682,2026-04-17 10:44:55.765437,Kolkata
1438,108,Insulin,2,473,946,2026-02-26 10:44:55.765437,Mumbai
1439,130,Antacid,2,74,148,2026-02-17 10:44:55.765437,Bangalore
1440,7,Cough Syrup,2,480,960,2026-02-11 10:44:55.765437,Delhi
1441,8,Insulin,1,106,106,2026-04-18 10:44:55.765437,Mumbai
1442,109,Vitamin C,9,75,675,2026-04-14 10:44:55.765437,Mumbai
1443,111,Vitamin C,2,204,408,2026-03-02 10:44:55.765437,Kolkata
1444,91,Antacid,6,493,2958,2026-02-14 10:44:55.765437,Mumbai
1445,130,Insulin,2,151,302,2026-02-26 10:44:55.765437,Delhi
1446,175,Ibuprofen,3,422,1266,2026-02-01 10:44:55.765437,Delhi
1447,121,Aspirin,3,299,897,2026-04-19 10:44:55.765437,Bangalore
1448,74,Insulin,7,245,1715,2026-01-30 10:44:55.765437,Delhi
1449,133,Antacid,10,447,4470,2026-03-18 10:44:55.765437,Delhi
1450,156,Insulin,3,312,936,2026-02-19 10:44:55.765437,Kolkata
1451,197,Antacid,1,107,107,2026-02-25 10:44:55.765437,Delhi
1452,46,Aspirin,2,209,418,2026-02-25 10:44:55.765437,Bangalore
1453,157,Vitamin C,3,46,138,2026-02-11 10:44:55.765437,Mumbai
1454,7,Ibuprofen,8,342,2736,2026-03-13 10:44:55.765437,Delhi
1455,63,Cough Syrup,7,476,3332,2026-01-20 10:44:55.765437,Delhi
1456,51,Amoxicillin,10,135,1350,2026-02-14 10:44:55.765437,Kolkata
1457,58,Ibuprofen,4,176,704,2026-02-03 10:44:55.765437,Delhi
1458,175,Cough Syrup,6,186,1116,2026-03-14 10:44:55.765437,Kolkata
1459,117,Cough Syrup,4,383,1532,2026-02-17 10:44:55.765437,Mumbai
1460,175,Ibuprofen,10,133,1330,2026-01-21 10:44:55.765437,Bangalore
1461,131,Paracetamol,5,112,560,2026-04-10 10:44:55.765437,Kolkata
1462,189,Ibuprofen,3,453,1359,2026-02-17 10:44:55.765437,Kolkata
1463,73,Antacid,2,342,684,2026-01-25 10:44:55.765437,Delhi
1464,26,Amoxicillin,2,456,912,2026-01-31 10:44:55.765437,Delhi
1465,81,Paracetamol,9,204,1836,2026-03-20 10:44:55.765437,Delhi
1466,55,Aspirin,1,318,318,2026-02-06 10:44:55.765437,Delhi
1467,78,Cough Syrup,1,498,498,2026-02-16 10:44:55.765437,Kolkata
1468,71,Insulin,6,311,1866,2026-04-02 10:44:55.765437,Kolkata
1469,32,Vitamin C,9,382,3438,2026-02-21 10:44:55.765437,Bangalore
1470,25,Insulin,10,72,720,2026-03-26 10:44:55.765437,Bangalore
1471,58,Aspirin,4,83,332,2026-02-12 10:44:55.765437,Kolkata
1472,30,Cough Syrup,8,62,496,2026-02-12 10:44:55.765437,Bangalore
1473,117,Antacid,7,95,665,2026-02-14 10:44:55.765437,Delhi
1474,143,Insulin,7,467,3269,2026-01-26 10:44:55.765437,Bangalore
1475,174,Amoxicillin,8,57,456,2026-02-12 10:44:55.765437,Delhi
1476,173,Insulin,1,488,488,2026-02-19 10:44:55.765437,Mumbai
1477,65,Ibuprofen,5,291,1455,2026-02-02 10:44:55.765437,Delhi
1478,164,Cough Syrup,1,165,165,2026-03-05 10:44:55.765437,Kolkata
1479,41,Aspirin,8,346,2768,2026-04-17 10:44:55.765437,Kolkata
1480,114,Ibuprofen,7,89,623,2026-01-20 10:44:55.765437,Delhi
1481,79,Ibuprofen,4,472,1888,2026-02-26 10:44:55.765437,Mumbai
1482,86,Vitamin C,5,494,2470,2026-02-10 10:44:55.765437,Kolkata
1483,87,Cough Syrup,7,497,3479,2026-02-21 10:44:55.765437,Bangalore
1484,62,Paracetamol,9,340,3060,2026-03-07 10:44:55.765437,Bangalore
1485,100,Vitamin C,8,290,2320,2026-02-18 10:44:55.765437,Kolkata
1486,113,Aspirin,7,242,1694,2026-02-15 10:44:55.765437,Kolkata
1487,193,Cough Syrup,3,466,1398,2026-02-03 10:44:55.765437,Mumbai
1488,179,Ibuprofen,6,358,2148,2026-03-29 10:44:55.765437,Mumbai
1489,122,Amoxicillin,9,209,1881,2026-04-07 10:44:55.765437,Mumbai
1490,200,Aspirin,5,334,1670,2026-01-28 10:44:55.765437,Bangalore
1491,89,Cough Syrup,5,113,565,2026-01-23 10:44:55.765437,Delhi
1492,39,Amoxicillin,8,191,1528,2026-02-18 10:44:55.765437,Bangalore
1493,2,Amoxicillin,5,382,1910,2026-03-17 10:44:55.765437,Kolkata
1494,132,Vitamin C,6,125,750,2026-03-22 10:44:55.765437,Bangalore
1495,12,Amoxicillin,8,414,3312,2026-02-06 10:44:55.765437,Delhi
1496,157,Amoxicillin,7,273,1911,2026-01-24 10:44:55.765437,Kolkata
1497,81,Insulin,4,234,936,2026-04-05 10:44:55.765437,Mumbai
1498,5,Vitamin C,4,312,1248,2026-02-20 10:44:55.765437,Delhi
1499,106,Insulin,4,44,176,2026-03-09 10:44:55.765437,Bangalore
1500,139,Cough Syrup,7,60,420,2026-02-05 10:44:55.765437,Bangalore
1501,23,Paracetamol,7,97,679,2026-01-31 10:44:55.765437,Kolkata
1502,28,Antacid,1,405,405,2026-01-19 10:44:55.765437,Delhi
1503,41,Insulin,8,344,2752,2026-03-30 10:44:55.765437,Delhi
1504,200,Paracetamol,3,57,171,2026-01-20 10:44:55.765437,Bangalore
1505,136,Aspirin,9,269,2421,2026-04-13 10:44:55.765437,Kolkata
1506,117,Paracetamol,4,32,128,2026-02-16 10:44:55.765437,Delhi
1507,117,Insulin,6,236,1416,2026-03-06 10:44:55.765437,Mumbai
1508,161,Amoxicillin,9,108,972,2026-03-08 10:44:55.765437,Kolkata
1509,44,Aspirin,5,139,695,2026-01-20 10:44:55.765437,Delhi
1510,76,Insulin,9,275,2475,2026-02-11 10:44:55.765437,Delhi
1511,97,Amoxicillin,1,337,337,2026-02-28 10:44:55.765437,Kolkata
1512,94,Paracetamol,2,259,518,2026-03-29 10:44:55.765437,Bangalore
1513,71,Aspirin,4,480,1920,2026-03-10 10:44:55.765437,Kolkata
1514,76,Ibuprofen,2,195,390,2026-03-13 10:44:55.765437,Kolkata
1515,187,Insulin,8,296,2368,2026-03-01 10:44:55.765437,Bangalore
1516,159,Amoxicillin,4,271,1084,2026-02-07 10:44:55.765437,Mumbai
1517,16,Insulin,1,32,32,2026-03-10 10:44:55.765437,Mumbai
1518,9,Ibuprofen,6,137,822,2026-04-07 10:44:55.765437,Mumbai
1519,162,Insulin,9,474,4266,2026-03-16 10:44:55.765437,Kolkata
1520,110,Amoxicillin,10,266,2660,2026-04-02 10:44:55.765437,Delhi
1521,79,Paracetamol,7,280,1960,2026-04-07 10:44:55.765437,Kolkata
1522,174,Paracetamol,2,358,716,2026-03-08 10:44:55.765437,Bangalore
1523,102,Cough Syrup,3,244,732,2026-03-08 10:44:55.765437,Mumbai
1524,97,Aspirin,9,60,540,2026-02-10 10:44:55.765437,Kolkata
1525,160,Amoxicillin,2,171,342,2026-04-15 10:44:55.765437,Kolkata
1526,76,Vitamin C,3,52,156,2026-02-06 10:44:55.765437,Delhi
1527,35,Paracetamol,4,392,1568,2026-03-01 10:44:55.765437,Bangalore
1528,110,Vitamin C,3,494,1482,2026-02-22 10:44:55.765437,Bangalore
1529,68,Antacid,10,354,3540,2026-02-09 10:44:55.765437,Bangalore
1530,7,Paracetamol,2,424,848,2026-02-12 10:44:55.765437,Kolkata
1531,190,Ibuprofen,9,469,4221,2026-01-23 10:44:55.765437,Bangalore
1532,28,Ibuprofen,2,496,992,2026-02-19 10:44:55.765437,Delhi
1533,143,Aspirin,5,422,2110,2026-01-29 10:44:55.765437,Delhi
1534,13,Aspirin,1,293,293,2026-02-19 10:44:55.765437,Delhi
1535,117,Antacid,1,391,391,2026-03-23 10:44:55.765437,Delhi
1536,134,Antacid,4,392,1568,2026-03-01 10:44:55.765437,Delhi
1537,73,Paracetamol,2,387,774,2026-03-19 10:44:55.765437,Bangalore
1538,108,Ibuprofen,3,416,1248,2026-03-26 10:44:55.765437,Bangalore
1539,39,Cough Syrup,4,280,1120,2026-04-05 10:44:55.765437,Delhi
1540,37,Antacid,5,265,1325,2026-02-05 10:44:55.765437,Kolkata
1541,115,Antacid,1,328,328,2026-02-07 10:44:55.765437,Delhi
1542,153,Insulin,10,454,4540,2026-03-14 10:44:55.765437,Kolkata
1543,196,Paracetamol,6,367,2202,2026-02-02 10:44:55.765437,Mumbai
1544,125,Cough Syrup,1,23,23,2026-03-14 10:44:55.765437,Kolkata
1545,61,Aspirin,7,59,413,2026-02-09 10:44:55.765437,Delhi
1546,4,Amoxicillin,2,182,364,2026-03-11 10:44:55.765437,Mumbai
1547,127,Insulin,6,77,462,2026-01-28 10:44:55.765437,Delhi
1548,124,Vitamin C,1,412,412,2026-02-16 10:44:55.765437,Kolkata
1549,49,Vitamin C,3,217,651,2026-03-26 10:44:55.765437,Mumbai
1550,127,Paracetamol,6,334,2004,2026-03-27 10:44:55.765437,Mumbai
1551,139,Ibuprofen,1,275,275,2026-02-23 10:44:55.765437,Mumbai
1552,199,Amoxicillin,10,249,2490,2026-04-01 10:44:55.765437,Mumbai
1553,9,Antacid,6,159,954,2026-04-07 10:44:55.765437,Kolkata
1554,199,Amoxicillin,7,132,924,2026-03-04 10:44:55.765437,Bangalore
1555,58,Aspirin,4,343,1372,2026-04-18 10:44:55.765437,Kolkata
1556,127,Ibuprofen,1,404,404,2026-02-23 10:44:55.765437,Bangalore
1557,193,Vitamin C,9,363,3267,2026-01-19 10:44:55.765437,Mumbai
1558,156,Ibuprofen,3,201,603,2026-03-04 10:44:55.765437,Mumbai
1559,182,Amoxicillin,1,241,241,2026-02-13 10:44:55.765437,Kolkata
1560,27,Ibuprofen,8,335,2680,2026-03-24 10:44:55.765437,Delhi
1561,135,Amoxicillin,8,125,1000,2026-02-23 10:44:55.765437,Kolkata
1562,159,Paracetamol,4,297,1188,2026-03-20 10:44:55.765437,Mumbai
1563,152,Ibuprofen,4,316,1264,2026-02-13 10:44:55.765437,Kolkata
1564,100,Aspirin,9,281,2529,2026-04-17 10:44:55.765437,Mumbai
1565,80,Amoxicillin,4,264,1056,2026-02-04 10:44:55.765437,Kolkata
1566,22,Aspirin,7,28,196,2026-04-17 10:44:55.765437,Delhi
1567,12,Paracetamol,5,95,475,2026-03-23 10:44:55.765437,Mumbai
1568,200,Aspirin,7,286,2002,2026-02-27 10:44:55.765437,Delhi
1569,111,Insulin,4,197,788,2026-02-21 10:44:55.765437,Bangalore
1570,151,Antacid,8,226,1808,2026-03-28 10:44:55.765437,Mumbai
1571,107,Cough Syrup,1,241,241,2026-02-07 10:44:55.765437,Mumbai
1572,70,Antacid,6,70,420,2026-04-17 10:44:55.765437,Mumbai
1573,34,Ibuprofen,6,256,1536,2026-03-02 10:44:55.765437,Delhi
1574,107,Amoxicillin,7,93,651,2026-02-25 10:44:55.765437,Mumbai
1575,132,Amoxicillin,7,391,2737,2026-03-24 10:44:55.765437,Delhi
1576,50,Ibuprofen,8,249,1992,2026-04-13 10:44:55.765437,Kolkata
1577,93,Vitamin C,8,157,1256,2026-03-10 10:44:55.765437,Bangalore
1578,50,Amoxicillin,8,363,2904,2026-02-16 10:44:55.765437,Mumbai
1579,60,Cough Syrup,10,372,3720,2026-04-11 10:44:55.765437,Delhi
1580,24,Ibuprofen,10,233,2330,2026-01-31 10:44:55.765437,Kolkata
1581,94,Cough Syrup,5,443,2215,2026-02-16 10:44:55.765437,Delhi
1582,185,Antacid,10,294,2940,2026-02-12 10:44:55.765437,Bangalore
1583,96,Vitamin C,4,274,1096,2026-03-09 10:44:55.765437,Mumbai
1584,180,Insulin,3,469,1407,2026-04-12 10:44:55.765437,Mumbai
1585,47,Vitamin C,9,284,2556,2026-01-22 10:44:55.765437,Mumbai
1586,7,Insulin,2,46,92,2026-03-15 10:44:55.765437,Delhi
1587,159,Insulin,1,88,88,2026-01-26 10:44:55.765437,Bangalore
1588,169,Antacid,9,462,4158,2026-02-19 10:44:55.765437,Mumbai
1589,124,Aspirin,8,373,2984,2026-03-08 10:44:55.765437,Kolkata
1590,74,Aspirin,6,52,312,2026-02-26 10:44:55.765437,Delhi
1591,12,Cough Syrup,1,238,238,2026-02-11 10:44:55.765437,Mumbai
1592,158,Paracetamol,4,367,1468,2026-03-18 10:44:55.765437,Mumbai
1593,50,Antacid,4,91,364,2026-03-25 10:44:55.765437,Bangalore
1594,32,Amoxicillin,5,398,1990,2026-02-04 10:44:55.765437,Delhi
1595,193,Paracetamol,4,265,1060,2026-03-10 10:44:55.765437,Mumbai
1596,11,Ibuprofen,3,326,978,2026-02-16 10:44:55.765437,Delhi
1597,94,Vitamin C,7,148,1036,2026-03-17 10:44:55.765437,Mumbai
1598,80,Paracetamol,8,427,3416,2026-01-24 10:44:55.765437,Bangalore
1599,102,Ibuprofen,6,443,2658,2026-02-11 10:44:55.765437,Kolkata
1600,180,Vitamin C,6,480,2880,2026-03-11 10:44:55.765437,Mumbai
1601,135,Paracetamol,5,21,105,2026-04-05 10:44:55.765437,Bangalore
1602,173,Paracetamol,1,99,99,2026-02-01 10:44:55.765437,Mumbai
1603,197,Vitamin C,9,380,3420,2026-02-14 10:44:55.765437,Bangalore
1604,10,Amoxicillin,5,43,215,2026-02-19 10:44:55.765437,Mumbai
1605,20,Cough Syrup,8,343,2744,2026-01-27 10:44:55.765437,Bangalore
1606,82,Ibuprofen,10,169,1690,2026-03-28 10:44:55.765437,Kolkata
1607,11,Aspirin,2,89,178,2026-01-25 10:44:55.765437,Mumbai
1608,195,Antacid,1,125,125,2026-02-09 10:44:55.765437,Mumbai
1609,74,Vitamin C,5,324,1620,2026-02-24 10:44:55.765437,Mumbai
1610,111,Aspirin,10,170,1700,2026-04-13 10:44:55.765437,Bangalore
1611,138,Ibuprofen,5,203,1015,2026-03-25 10:44:55.765437,Bangalore
1612,170,Paracetamol,3,433,1299,2026-03-18 10:44:55.765437,Mumbai
1613,137,Antacid,6,259,1554,2026-04-03 10:44:55.765437,Bangalore
1614,129,Aspirin,9,408,3672,2026-02-08 10:44:55.765437,Mumbai
1615,45,Antacid,9,405,3645,2026-03-03 10:44:55.765437,Mumbai
1616,7,Insulin,2,243,486,2026-04-12 10:44:55.765437,Kolkata
1617,119,Vitamin C,1,48,48,2026-02-12 10:44:55.765437,Bangalore
1618,189,Insulin,3,67,201,2026-01-26 10:44:55.765437,Delhi
1619,113,Cough Syrup,1,377,377,2026-02-26 10:44:55.765437,Bangalore
1620,118,Cough Syrup,9,447,4023,2026-01-25 10:44:55.765437,Bangalore
1621,127,Ibuprofen,9,363,3267,2026-03-15 10:44:55.765437,Mumbai
1622,133,Cough Syrup,9,44,396,2026-02-25 10:44:55.765437,Kolkata
1623,66,Amoxicillin,10,362,3620,2026-02-16 10:44:55.765437,Bangalore
1624,49,Antacid,4,442,1768,2026-01-19 10:44:55.765437,Bangalore
1625,3,Amoxicillin,8,492,3936,2026-04-09 10:44:55.765437,Bangalore
1626,21,Insulin,4,187,748,2026-03-25 10:44:55.765437,Kolkata
1627,63,Ibuprofen,8,356,2848,2026-04-01 10:44:55.765437,Bangalore
1628,94,Amoxicillin,8,396,3168,2026-02-03 10:44:55.765437,Bangalore
1629,153,Cough Syrup,6,333,1998,2026-02-11 10:44:55.765437,Mumbai
1630,52,Cough Syrup,9,455,4095,2026-02-07 10:44:55.765437,Mumbai
1631,173,Aspirin,5,98,490,2026-04-02 10:44:55.765437,Bangalore
1632,88,Cough Syrup,4,345,1380,2026-02-01 10:44:55.765437,Mumbai
1633,180,Antacid,2,248,496,2026-02-02 10:44:55.765437,Kolkata
1634,182,Cough Syrup,9,334,3006,2026-03-24 10:44:55.765437,Mumbai
1635,117,Ibuprofen,10,476,4760,2026-03-18 10:44:55.765437,Delhi
1636,151,Aspirin,4,206,824,2026-04-06 10:44:55.765437,Bangalore
1637,138,Paracetamol,2,77,154,2026-04-02 10:44:55.765437,Kolkata
1638,158,Insulin,8,107,856,2026-01-20 10:44:55.765437,Bangalore
1639,44,Aspirin,4,292,1168,2026-02-09 10:44:55.765437,Delhi
1640,109,Antacid,1,408,408,2026-04-14 10:44:55.765437,Delhi
1641,17,Paracetamol,8,85,680,2026-01-26 10:44:55.765437,Kolkata
1642,123,Antacid,4,403,1612,2026-04-06 10:44:55.765437,Mumbai
1643,110,Cough Syrup,10,226,2260,2026-03-12 10:44:55.765437,Kolkata
1644,23,Insulin,5,184,920,2026-03-03 10:44:55.765437,Bangalore
1645,72,Cough Syrup,5,302,1510,2026-01-25 10:44:55.765437,Mumbai
1646,19,Amoxicillin,1,149,149,2026-01-27 10:44:55.765437,Bangalore
1647,130,Amoxicillin,10,327,3270,2026-04-12 10:44:55.765437,Kolkata
1648,156,Ibuprofen,7,23,161,2026-03-22 10:44:55.765437,Mumbai
1649,23,Cough Syrup,4,466,1864,2026-02-03 10:44:55.765437,Mumbai
1650,112,Vitamin C,6,104,624,2026-02-08 10:44:55.765437,Delhi
1651,89,Paracetamol,8,262,2096,2026-04-06 10:44:55.765437,Kolkata
1652,11,Paracetamol,7,215,1505,2026-02-10 10:44:55.765437,Kolkata
1653,127,Vitamin C,10,308,3080,2026-04-02 10:44:55.765437,Mumbai
1654,95,Aspirin,5,284,1420,2026-01-20 10:44:55.765437,Mumbai
1655,3,Antacid,3,354,1062,2026-03-13 10:44:55.765437,Mumbai
1656,126,Amoxicillin,3,217,651,2026-02-22 10:44:55.765437,Mumbai
1657,130,Amoxicillin,2,114,228,2026-04-14 10:44:55.765437,Mumbai
1658,36,Amoxicillin,6,82,492,2026-02-28 10:44:55.765437,Bangalore
1659,137,Amoxicillin,4,68,272,2026-03-20 10:44:55.765437,Kolkata
1660,99,Amoxicillin,7,295,2065,2026-02-10 10:44:55.765437,Kolkata
1661,112,Paracetamol,4,348,1392,2026-03-12 10:44:55.765437,Kolkata
1662,40,Vitamin C,1,80,80,2026-03-23 10:44:55.765437,Delhi
